#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  43500      7.88e+00      1.07e-01      2.72e-01    3.3e-03
  43600      9.86e+00      2.45e-02      3.81e-01    3.3e-03
  43700      7.20e+00      1.21e-02      2.79e-01    3.3e-03
  43800      8.90e+00      1.47e-01      2.86e-01    3.3e-03
  43900      5.99e+00      1.14e-01      2.09e-01    3.3e-03
  44000      4.26e+00      4.20e-03      1.65e-01    3.3e-03
  44100      6.88e+00      3.95e-02      2.62e-01    3.3e-03
  44200      3.25e+00      7.74e-03      1.26e-01    3.3e-03
  44300      3.17e+00      1.48e-02      1.22e-01    3.3e-03
  44400      5.21e+00      3.30e-02      2.00e-01    3.3e-03
  44500      7.72e+00      2.12e-03      3.00e-01    3.3e-03
  44600      1.22e+01      2.84e-02      4.71e-01    3.3e-03
  44700      2.76e+00      4.12e-03      1.07e-01    3.3e-03
  44800      1.17e+01      1.35e-02      4.54e-01    3.3e-03
  44900      5.91e+00      1.17e-01      2.05e-01    3.3e-03
  45000      7.50e+00      2.72e-02      2.96e-01    3.2e-03
  45100      6.75e+00      3.84e-03      2.69e-01    3.2e-03
  45200      7.50e+00      2.91e-02      2.96e-01    3.2e-03
  45300      6.72e+00      3.84e-03      2.68e-01    3.2e-03
  45400      6.26e+00      1.47e-02      2.48e-01    3.2e-03
  45500      7.05e+00      6.21e-03      2.81e-01    3.2e-03
  45600      6.96e+00      8.03e-03      2.77e-01    3.2e-03
  45700      2.92e+00      3.08e-02      1.13e-01    3.2e-03
  45800      6.66e+00      1.74e-02      2.64e-01    3.2e-03
  45900      4.58e+00      8.67e-03      1.82e-01    3.2e-03
  46000      5.91e+00      1.55e-03      2.35e-01    3.2e-03
  46100      7.93e+00      1.87e-02      3.15e-01    3.2e-03
  46200      4.99e+00      4.84e-02      1.93e-01    3.2e-03
  46300      7.04e+00      5.80e-02      2.68e-01    3.2e-03
  46400      6.73e+00      1.11e-02      2.67e-01    3.2e-03
  46500      3.31e+00      1.05e-03      1.32e-01    3.2e-03
  46600      3.55e+00      3.91e-02      1.36e-01    3.2e-03
  46700      8.31e+00      1.27e-03      3.31e-01    3.2e-03
  46800      1.09e+01      3.31e-02      4.33e-01    3.2e-03
  46900      6.51e+00      2.21e-03      2.59e-01    3.2e-03
  47000      6.88e+00      3.69e-02      2.69e-01    3.2e-03
  47100      6.15e+00      4.06e-02      2.38e-01    3.2e-03
  47200      6.89e+00      8.35e-04      2.74e-01    3.2e-03
  47300      6.73e+00      2.15e-03      2.68e-01    3.2e-03
  47400      6.97e+00      3.10e-02      2.76e-01    3.2e-03
  47500      8.75e+00      1.00e-02      3.48e-01    3.2e-03
  47600      6.21e+00      3.00e-03      2.47e-01    3.2e-03
  47700      3.56e+00      3.10e-04      1.42e-01    3.2e-03
  47800      7.01e+00      1.05e-02      2.79e-01    3.2e-03
  47900      6.52e+00      1.36e-01      2.25e-01    3.2e-03
  48000      8.23e+00      3.20e-02      3.25e-01    3.2e-03
  48100      7.30e+00      2.77e-02      2.88e-01    3.2e-03
  48200      3.44e+00      1.30e-03      1.37e-01    3.2e-03
  48300      6.56e+00      9.58e-03      2.61e-01    3.2e-03
  48400      6.40e+00      1.03e-04      2.55e-01    3.2e-03
  48500      6.25e+00      2.25e-03      2.49e-01    3.2e-03
  48600      2.93e+00      6.62e-02      9.84e-02    3.2e-03
  48700      6.35e+00      5.49e-03      2.53e-01    3.2e-03
  48800      6.58e+00      1.37e-02      2.61e-01    3.2e-03
  48900      5.90e+00      1.62e-02      2.34e-01    3.2e-03
  49000      6.34e+00      3.61e-03      2.52e-01    3.2e-03
  49100      3.89e+00      1.33e-02      1.55e-01    3.2e-03
  49200      1.22e+01      9.63e-02      4.81e-01    3.2e-03
  49300      2.71e+00      8.97e-03      1.07e-01    3.2e-03
  49400      6.93e+00      1.02e-02      2.76e-01    3.2e-03
  49500      3.26e+00      1.68e-03      1.30e-01    3.2e-03
  49600      6.52e+00      2.70e-02      2.57e-01    3.2e-03
  49700      2.79e+00      2.29e-02      1.09e-01    3.2e-03
  49800      6.66e+00      1.45e-02      2.64e-01    3.2e-03
  49900      6.94e+00      1.83e-02      2.75e-01    3.2e-03
  50000      6.56e+00      3.50e-03      2.68e-01    3.0e-03
  50100      3.38e+00      6.76e-03      1.38e-01    3.0e-03
  50200      2.56e+00      7.17e-03      1.04e-01    3.0e-03
  50300      5.97e+00      1.45e-04      2.44e-01    3.0e-03
  50400      1.16e+01      4.84e-02      4.73e-01    3.0e-03
  50500      5.80e+00      4.76e-03      2.37e-01    3.0e-03
  50600      5.60e+00      7.55e-03      2.29e-01    3.0e-03
  50700      1.09e+01      8.61e-03      4.46e-01    3.0e-03
  50800      2.66e+00      1.22e-03      1.09e-01    3.0e-03
  50900      3.08e+00      1.35e-02      1.25e-01    3.0e-03
  51000      3.32e+00      4.11e-02      1.29e-01    3.0e-03
  51100      7.13e+00      3.95e-04      2.91e-01    3.0e-03
  51200      5.59e+00      9.23e-03      2.28e-01    3.0e-03
  51300      7.09e+00      5.89e-04      2.90e-01    3.0e-03
  51400      5.74e+00      1.85e-02      2.33e-01    3.0e-03
  51500      9.77e+00      1.85e-02      3.99e-01    3.0e-03
  51600      6.31e+00      3.55e-02      2.52e-01    3.0e-03
  51700      5.44e+00      9.06e-03      2.22e-01    3.0e-03
  51800      3.12e+00      3.73e-03      1.27e-01    3.0e-03
  51900      6.20e+00      6.97e-04      2.53e-01    3.0e-03
  52000      2.36e+00      1.99e-02      9.41e-02    3.0e-03
  52100      6.02e+00      5.74e-03      2.46e-01    3.0e-03
  52200      6.84e+00      7.82e-03      2.79e-01    3.0e-03
  52300      6.44e+00      6.02e-02      2.47e-01    3.0e-03
  52400      7.12e+00      4.59e-02      2.82e-01    3.0e-03
  52500      5.92e+00      3.09e-04      2.42e-01    3.0e-03
  52600      7.82e+00      2.73e-03      3.19e-01    3.0e-03
  52700      5.83e+00      2.12e-02      2.36e-01    3.0e-03
  52800      6.47e+00      1.60e-02      2.63e-01    3.0e-03
  52900      6.49e+00      7.89e-02      2.53e-01    3.0e-03
  53000      5.78e+00      7.20e-03      2.36e-01    3.0e-03
  53100      6.30e+00      1.25e-02      2.57e-01    3.0e-03
  53200      7.76e+00      4.87e-04      3.17e-01    3.0e-03
  53300      6.39e+00      1.53e-02      2.60e-01    3.0e-03
  53400      2.90e+00      1.76e-02      1.17e-01    3.0e-03
  53500      6.02e+00      1.11e-03      2.46e-01    3.0e-03
  53600      6.04e+00      1.53e-02      2.46e-01    3.0e-03
  53700      1.16e+01      3.08e-04      4.73e-01    3.0e-03
  53800      1.07e+01      6.74e-02      4.33e-01    3.0e-03
  53900      6.71e+00      1.06e-02      2.74e-01    3.0e-03
  54000      6.36e+00      1.10e-02      2.59e-01    3.0e-03
  54100      5.80e+00      8.31e-03      2.36e-01    3.0e-03
  54200      1.08e+01      5.99e-02      4.41e-01    3.0e-03
  54300      5.84e+00      4.17e-03      2.38e-01    3.0e-03
  54400      6.15e+00      6.05e-02      2.43e-01    3.0e-03
  54500      6.33e+00      3.11e-02      2.54e-01    3.0e-03
  54600      3.88e+00      2.05e-02      1.57e-01    3.0e-03
  54700      6.37e+00      4.96e-03      2.60e-01    3.0e-03
  54800      5.97e+00      9.06e-03      2.43e-01    3.0e-03
  54900      5.86e+00      3.83e-03      2.39e-01    3.0e-03
  55000      2.65e+00      9.99e-04      1.11e-01    2.8e-03
  55100      2.28e+00      1.87e-02      9.33e-02    2.8e-03
  55200      3.34e+00      4.10e-02      1.33e-01    2.8e-03
  55300      8.10e+00      1.39e-02      3.39e-01    2.8e-03
  55400      5.98e+00      2.03e-02      2.48e-01    2.8e-03
  55500      5.78e+00      1.71e-02      2.41e-01    2.8e-03
  55600      6.24e+00      1.22e-02      2.61e-01    2.8e-03
  55700      3.83e+00      2.26e-02      1.58e-01    2.8e-03
  55800      5.83e+00      7.16e-03      2.44e-01    2.8e-03
  55900      5.56e+00      4.04e-03      2.33e-01    2.8e-03
  56000      1.02e+01      9.64e-03      4.27e-01    2.8e-03
  56100      6.12e+00      1.27e-02      2.56e-01    2.8e-03
  56200      5.92e+00      8.58e-03      2.48e-01    2.8e-03
  56300      5.70e+00      7.86e-03      2.38e-01    2.8e-03
  56400      7.07e+00      1.58e-02      2.95e-01    2.8e-03
  56500      5.69e+00      1.26e-02      2.38e-01    2.8e-03
  56600      6.13e+00      9.71e-03      2.56e-01    2.8e-03
  56700      4.59e+00      1.22e-01      1.40e-01    2.8e-03
  56800      5.62e+00      6.31e-03      2.35e-01    2.8e-03
  56900      5.30e+00      1.91e-02      2.20e-01    2.8e-03
  57000      5.80e+00      6.17e-03      2.43e-01    2.8e-03
  57100      3.42e+00      1.56e-02      1.42e-01    2.8e-03
  57200      3.59e+00      2.14e-02      1.49e-01    2.8e-03
  57300      5.85e+00      9.73e-03      2.45e-01    2.8e-03
  57400      6.38e+00      2.61e-02      2.64e-01    2.8e-03
  57500      2.52e+00      4.56e-03      1.05e-01    2.8e-03
  57600      1.04e+01      6.49e-03      4.36e-01    2.8e-03
  57700      5.96e+00      2.18e-02      2.47e-01    2.8e-03
  57800      2.78e+00      5.09e-02      1.03e-01    2.8e-03
  57900      6.22e+00      1.19e-02      2.60e-01    2.8e-03
  58000      6.36e+00      3.86e-04      2.67e-01    2.8e-03
  58100      7.13e+00      1.34e-02      2.98e-01    2.8e-03
  58200      2.95e+00      1.54e-02      1.23e-01    2.8e-03
  58300      6.13e+00      1.98e-02      2.55e-01    2.8e-03
  58400      6.89e+00      8.38e-03      2.88e-01    2.8e-03
  58500      5.85e+00      8.06e-03      2.45e-01    2.8e-03
  58600      1.07e+01      4.86e-03      4.49e-01    2.8e-03
  58700      6.63e+00      3.65e-03      2.78e-01    2.8e-03
  58800      5.90e+00      9.94e-04      2.47e-01    2.8e-03
  58900      5.42e+00      6.91e-03      2.27e-01    2.8e-03
  59000      5.32e+00      5.92e-03      2.23e-01    2.8e-03
  59100      2.98e+00      2.13e-02      1.23e-01    2.8e-03
  59200      5.49e+00      3.06e-03      2.30e-01    2.8e-03
  59300      6.42e+00      3.91e-02      2.62e-01    2.8e-03
  59400      3.05e+00      2.91e-02      1.24e-01    2.8e-03
  59500      3.05e+00      4.14e-02      1.20e-01    2.8e-03
  59600      5.29e+00      7.26e-03      2.22e-01    2.8e-03
  59700      5.55e+00      2.34e-04      2.32e-01    2.8e-03
  59800      3.84e+00      1.06e-02      1.61e-01    2.8e-03
  59900      5.21e+00      7.09e-03      2.18e-01    2.8e-03
  60000      6.36e+00      1.06e-02      2.73e-01    2.7e-03
  60100      6.07e+00      1.10e-02      2.60e-01    2.7e-03
  60200      6.19e+00      1.19e-03      2.66e-01    2.7e-03
  60300      6.06e+00      4.17e-03      2.61e-01    2.7e-03
  60400      5.43e+00      2.12e-02      2.31e-01    2.7e-03
  60500      6.04e+00      1.35e-02      2.59e-01    2.7e-03
  60600      5.90e+00      9.08e-03      2.53e-01    2.7e-03
  60700      2.64e+00      2.23e-02      1.10e-01    2.7e-03
  60800      5.26e+00      5.71e-03      2.26e-01    2.7e-03
  60900      5.82e+00      3.13e-03      2.50e-01    2.7e-03
  61000      5.32e+00      9.35e-04      2.29e-01    2.7e-03
  61100      5.85e+00      9.92e-02      2.24e-01    2.7e-03
  61200      6.81e+00      1.75e-02      2.91e-01    2.7e-03
  61300      6.04e+00      4.17e-02      2.50e-01    2.7e-03
  61400      5.46e+00      3.11e-03      2.35e-01    2.7e-03
  61500      6.84e+00      8.88e-04      2.94e-01    2.7e-03
  61600      5.55e+00      3.54e-03      2.38e-01    2.7e-03
  61700      2.37e+00      8.43e-03      1.02e-01    2.7e-03
  61800      4.91e+00      9.46e-03      2.11e-01    2.7e-03
  61900      5.89e+00      9.14e-03      2.53e-01    2.7e-03
  62000      5.32e+00      1.03e-02      2.28e-01    2.7e-03
  62100      7.80e+00      5.76e-02      3.21e-01    2.7e-03
  62200      3.90e+00      7.05e-02      1.47e-01    2.7e-03
  62300      5.64e+00      3.29e-02      2.36e-01    2.7e-03
  62400      5.58e+00      1.06e-03      2.40e-01    2.7e-03
  62500      5.90e+00      1.34e-02      2.53e-01    2.7e-03
  62600      6.00e+00      1.62e-02      2.56e-01    2.7e-03
  62700      5.73e+00      1.35e-02      2.45e-01    2.7e-03
  62800      5.61e+00      1.09e-02      2.41e-01    2.7e-03
  62900      2.75e+00      2.47e-02      1.15e-01    2.7e-03
  63000      5.46e+00      6.21e-03      2.35e-01    2.7e-03
  63100      2.63e+00      2.78e-03      1.13e-01    2.7e-03
  63200      6.81e+00      2.20e-02      2.90e-01    2.7e-03
  63300      5.74e+00      6.53e-03      2.47e-01    2.7e-03
  63400      6.24e+00      2.81e-03      2.68e-01    2.7e-03
  63500      7.51e+00      1.46e-01      2.70e-01    2.7e-03
  63600      3.69e+00      1.88e-02      1.57e-01    2.7e-03
  63700      4.77e+00      3.29e-02      2.01e-01    2.7e-03
  63800      5.85e+00      9.80e-03      2.51e-01    2.7e-03
  63900      3.09e+00      3.15e-02      1.28e-01    2.7e-03
  64000      6.13e+00      1.37e-02      2.63e-01    2.7e-03
  64100      2.75e+00      7.74e-03      1.18e-01    2.7e-03
  64200      6.83e+00      3.89e-04      2.94e-01    2.7e-03
  64300      7.69e+00      4.27e-02      3.23e-01    2.7e-03
  64400      6.98e+00      4.21e-02      2.91e-01    2.7e-03
  64500      5.62e+00      2.06e-02      2.39e-01    2.7e-03
  64600      5.44e+00      7.93e-03      2.34e-01    2.7e-03
  64700      5.50e+00      6.40e-03      2.36e-01    2.7e-03
  64800      2.87e+00      5.28e-04      1.23e-01    2.7e-03
  64900      5.21e+00      8.20e-03      2.23e-01    2.7e-03
  65000      2.31e+00      1.43e-02      1.00e-01    2.6e-03
  65100      2.56e+00      8.98e-03      1.13e-01    2.6e-03
  65200      5.37e+00      4.39e-03      2.37e-01    2.6e-03
  65300      3.68e+00      5.77e-02      1.47e-01    2.6e-03
  65400      5.45e+00      2.22e-03      2.40e-01    2.6e-03
  65500      5.21e+00      4.61e-03      2.30e-01    2.6e-03
  65600      2.32e+00      1.43e-02      1.01e-01    2.6e-03
  65700      2.86e+00      4.52e-02      1.14e-01    2.6e-03
  65800      2.70e+00      3.16e-02      1.13e-01    2.6e-03
  65900      5.05e+00      1.13e-02      2.22e-01    2.6e-03
  66000      5.12e+00      3.62e-03      2.26e-01    2.6e-03
  66100      5.22e+00      5.58e-03      2.30e-01    2.6e-03
  66200      5.49e+00      2.26e-02      2.39e-01    2.6e-03
  66300      3.76e+00      1.73e-02      1.65e-01    2.6e-03
  66400      2.28e+00      1.65e-02      9.86e-02    2.6e-03
  66500      5.45e+00      1.58e-02      2.39e-01    2.6e-03
  66600      5.08e+00      1.07e-03      2.24e-01    2.6e-03
  66700      7.51e+00      1.29e-01      2.92e-01    2.6e-03
  66800      6.03e+00      9.31e-03      2.66e-01    2.6e-03
  66900      5.25e+00      1.55e-04      2.31e-01    2.6e-03
  67000      5.15e+00      3.79e-03      2.27e-01    2.6e-03
  67100      5.38e+00      5.00e-03      2.37e-01    2.6e-03
  67200      2.74e+00      2.20e-02      1.18e-01    2.6e-03
  67300      2.41e+00      1.88e-02      1.04e-01    2.6e-03
  67400      5.47e+00      1.45e-03      2.41e-01    2.6e-03
  67500      5.56e+00      7.24e-03      2.45e-01    2.6e-03
  67600      6.27e+00      2.54e-02      2.73e-01    2.6e-03
  67700      6.68e+00      8.31e-02      2.54e-01    2.6e-03
  67800      5.25e+00      2.91e-02      2.26e-01    2.6e-03
  67900      5.64e+00      3.06e-03      2.49e-01    2.6e-03
  68000      5.69e+00      4.17e-03      2.51e-01    2.6e-03
  68100      5.67e+00      5.19e-03      2.50e-01    2.6e-03
  68200      6.81e+00      4.78e-02      2.88e-01    2.6e-03
  68300      5.49e+00      9.49e-03      2.42e-01    2.6e-03
  68400      5.80e+00      1.23e-02      2.55e-01    2.6e-03
  68500      5.29e+00      3.57e-02      2.24e-01    2.6e-03
  68600      5.23e+00      2.50e-03      2.31e-01    2.6e-03
  68700      5.66e+00      1.02e-02      2.49e-01    2.6e-03
  68800      5.51e+00      5.57e-03      2.43e-01    2.6e-03
  68900      5.12e+00      7.33e-03      2.26e-01    2.6e-03
  69000      5.44e+00      4.49e-03      2.40e-01    2.6e-03
  69100      6.50e+00      7.03e-03      2.87e-01    2.6e-03
  69200      5.55e+00      2.26e-02      2.42e-01    2.6e-03
  69300      9.29e+00      7.85e-02      4.04e-01    2.6e-03
  69400      2.70e+00      1.61e-02      1.18e-01    2.6e-03
  69500      5.06e+00      3.83e-03      2.23e-01    2.6e-03
  69600      5.44e+00      3.26e-03      2.40e-01    2.6e-03
  69700      5.58e+00      4.29e-02      2.34e-01    2.6e-03
  69800      3.00e+00      2.18e-02      1.30e-01    2.6e-03
  69900      6.05e+00      2.37e-02      2.64e-01    2.6e-03
  70000      5.24e+00      1.60e-02      2.35e-01    2.4e-03
  70100      5.25e+00      7.38e-03      2.37e-01    2.4e-03
  70200      5.03e+00      6.10e-03      2.27e-01    2.4e-03
  70300      5.42e+00      2.57e-03      2.45e-01    2.4e-03
  70400      5.06e+00      2.46e-03      2.29e-01    2.4e-03
  70500      5.68e+00      1.10e-02      2.56e-01    2.4e-03
  70600      2.76e+00      3.75e-02      1.15e-01    2.4e-03
  70700      6.31e+00      4.92e-03      2.85e-01    2.4e-03
  70800      6.08e+00      1.91e-02      2.73e-01    2.4e-03
  70900      2.93e+00      1.17e-02      1.32e-01    2.4e-03
  71000      5.35e+00      8.14e-03      2.42e-01    2.4e-03
  71100      5.24e+00      3.19e-03      2.37e-01    2.4e-03
  71200      4.97e+00      5.43e-03      2.24e-01    2.4e-03
  71300      5.63e+00      5.11e-03      2.55e-01    2.4e-03
  71400      2.99e+00      1.13e-02      1.35e-01    2.4e-03
  71500      5.10e+00      7.28e-03      2.30e-01    2.4e-03
  71600      3.04e+00      1.31e-02      1.37e-01    2.4e-03
  71700      6.41e+00      5.84e-03      2.90e-01    2.4e-03
  71800      5.66e+00      2.41e-02      2.52e-01    2.4e-03
  71900      5.35e+00      8.93e-03      2.41e-01    2.4e-03
  72000      5.79e+00      2.93e-02      2.56e-01    2.4e-03
  72100      5.52e+00      5.35e-03      2.50e-01    2.4e-03
  72200      5.24e+00      2.04e-02      2.34e-01    2.4e-03
  72300      4.90e+00      1.20e-02      2.21e-01    2.4e-03
  72400      6.88e+00      1.02e-01      2.83e-01    2.4e-03
  72500      6.06e+00      4.64e-03      2.74e-01    2.4e-03
  72600      5.65e+00      8.51e-03      2.55e-01    2.4e-03
  72700      6.67e+00      1.17e-02      3.01e-01    2.4e-03
  72800      6.43e+00      2.68e-02      2.87e-01    2.4e-03
  72900      6.53e+00      9.03e-03      2.95e-01    2.4e-03
  73000      1.10e+01      2.63e-02      4.99e-01    2.4e-03
  73100      3.40e+00      7.30e-03      1.53e-01    2.4e-03
  73200      3.48e+00      2.06e-02      1.55e-01    2.4e-03
  73300      5.79e+00      6.08e-03      2.62e-01    2.4e-03
  73400      5.06e+00      3.85e-03      2.29e-01    2.4e-03
  73500      5.14e+00      7.16e-04      2.33e-01    2.4e-03
  73600      5.16e+00      6.54e-03      2.33e-01    2.4e-03
  73700      2.37e+00      5.60e-03      1.07e-01    2.4e-03
