#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  43500      6.06e+00      1.05e-02      2.35e-01    3.3e-03
  43600      5.62e+00      7.48e-03      2.18e-01    3.3e-03
  43700      3.17e+00      2.38e-03      1.23e-01    3.3e-03
  43800      6.67e+00      5.05e-02      2.50e-01    3.3e-03
  43900      6.87e+00      6.80e-03      2.66e-01    3.3e-03
  44000      3.89e+00      2.84e-02      1.49e-01    3.3e-03
  44100      5.43e+00      1.38e-02      2.10e-01    3.3e-03
  44200      6.04e+00      1.48e-02      2.34e-01    3.3e-03
  44300      3.43e+00      5.86e-02      1.23e-01    3.3e-03
  44400      8.06e+00      1.06e-02      3.13e-01    3.3e-03
  44500      8.67e+00      1.60e-02      3.36e-01    3.3e-03
  44600      7.96e+00      1.98e-02      3.08e-01    3.3e-03
  44700      1.03e+01      5.12e-02      4.00e-01    3.3e-03
  44800      6.43e+00      1.05e-02      2.49e-01    3.3e-03
  44900      6.27e+00      1.89e-02      2.42e-01    3.3e-03
  45000      6.20e+00      4.67e-02      2.38e-01    3.2e-03
  45100      2.64e+00      1.79e-02      1.04e-01    3.2e-03
  45200      5.15e+00      3.86e-03      2.05e-01    3.2e-03
  45300      5.69e+00      2.45e-02      2.24e-01    3.2e-03
  45400      6.09e+00      8.12e-04      2.43e-01    3.2e-03
  45500      5.54e+00      1.11e-02      2.20e-01    3.2e-03
  45600      2.86e+00      1.48e-02      1.13e-01    3.2e-03
  45700      6.77e+00      1.03e-02      2.69e-01    3.2e-03
  45800      5.77e+00      1.16e-02      2.29e-01    3.2e-03
  45900      5.96e+00      1.63e-02      2.36e-01    3.2e-03
  46000      3.37e+00      2.40e-02      1.32e-01    3.2e-03
  46100      6.19e+00      4.16e-02      2.39e-01    3.2e-03
  46200      7.19e+00      6.17e-02      2.73e-01    3.2e-03
  46300      6.02e+00      3.47e-03      2.40e-01    3.2e-03
  46400      5.57e+00      9.61e-03      2.21e-01    3.2e-03
  46500      5.66e+00      3.77e-03      2.25e-01    3.2e-03
  46600      1.13e+01      1.59e-02      4.52e-01    3.2e-03
  46700      4.63e+00      4.62e-02      1.79e-01    3.2e-03
  46800      6.33e+00      1.60e-02      2.51e-01    3.2e-03
  46900      3.14e+00      2.40e-02      1.23e-01    3.2e-03
  47000      6.01e+00      1.76e-02      2.38e-01    3.2e-03
  47100      5.43e+00      4.38e-03      2.16e-01    3.2e-03
  47200      5.62e+00      5.65e-03      2.24e-01    3.2e-03
  47300      5.86e+00      5.96e-02      2.18e-01    3.2e-03
  47400      5.45e+00      1.42e-02      2.16e-01    3.2e-03
  47500      1.05e+01      3.45e-02      4.17e-01    3.2e-03
  47600      5.47e+00      1.48e-02      2.17e-01    3.2e-03
  47700      3.65e+00      3.78e-02      1.41e-01    3.2e-03
  47800      6.18e+00      3.73e-03      2.46e-01    3.2e-03
  47900      6.90e+00      1.08e-01      2.29e-01    3.2e-03
  48000      7.12e+00      1.31e-02      2.83e-01    3.2e-03
  48100      3.18e+00      2.71e-03      1.27e-01    3.2e-03
  48200      6.26e+00      3.79e-03      2.49e-01    3.2e-03
  48300      6.86e+00      5.71e-03      2.73e-01    3.2e-03
  48400      2.93e+00      1.84e-02      1.15e-01    3.2e-03
  48500      5.57e+00      1.45e-03      2.22e-01    3.2e-03
  48600      5.59e+00      2.92e-02      2.19e-01    3.2e-03
  48700      2.86e+00      3.27e-02      1.10e-01    3.2e-03
  48800      4.72e+00      1.01e-03      1.88e-01    3.2e-03
  48900      6.62e+00      8.58e-03      2.63e-01    3.2e-03
  49000      6.39e+00      4.12e-03      2.54e-01    3.2e-03
  49100      6.10e+00      4.66e-02      2.34e-01    3.2e-03
  49200      3.48e+00      2.29e-02      1.37e-01    3.2e-03
  49300      6.69e+00      9.36e-03      2.66e-01    3.2e-03
  49400      6.08e+00      1.03e-02      2.42e-01    3.2e-03
  49500      4.72e+00      2.23e-02      1.87e-01    3.2e-03
  49600      3.38e+00      1.36e-02      1.34e-01    3.2e-03
  49700      9.69e+00      2.15e-02      3.86e-01    3.2e-03
  49800      5.41e+00      4.13e-03      2.15e-01    3.2e-03
  49900      6.17e+00      1.34e-02      2.45e-01    3.2e-03
  50000      2.39e+00      1.03e-02      9.71e-02    3.0e-03
  50100      5.61e+00      1.53e-02      2.28e-01    3.0e-03
  50200      6.35e+00      1.18e-02      2.59e-01    3.0e-03
  50300      1.01e+01      1.14e-02      4.12e-01    3.0e-03
  50400      5.54e+00      3.37e-03      2.26e-01    3.0e-03
  50500      7.14e+00      2.29e-02      2.90e-01    3.0e-03
  50600      3.54e+00      2.04e-02      1.43e-01    3.0e-03
  50700      3.08e+00      2.24e-04      1.26e-01    3.0e-03
  50800      6.03e+00      5.14e-03      2.46e-01    3.0e-03
  50900      5.65e+00      2.12e-02      2.29e-01    3.0e-03
  51000      6.57e+00      6.00e-03      2.68e-01    3.0e-03
  51100      6.37e+00      4.16e-02      2.52e-01    3.0e-03
  51200      3.75e+00      8.35e-03      1.53e-01    3.0e-03
  51300      6.20e+00      1.99e-02      2.51e-01    3.0e-03
  51400      2.81e+00      3.37e-03      1.15e-01    3.0e-03
  51500      5.25e+00      3.58e-02      2.08e-01    3.0e-03
  51600      5.59e+00      3.60e-02      2.22e-01    3.0e-03
  51700      6.04e+00      2.66e-02      2.43e-01    3.0e-03
  51800      9.00e+00      3.82e-02      3.67e-01    3.0e-03
  51900      5.90e+00      1.57e-02      2.40e-01    3.0e-03
  52000      5.70e+00      9.59e-03      2.32e-01    3.0e-03
  52100      5.42e+00      1.01e-02      2.21e-01    3.0e-03
  52200      5.52e+00      9.07e-02      2.06e-01    3.0e-03
  52300      3.19e+00      5.13e-02      1.20e-01    3.0e-03
  52400      6.25e+00      2.69e-02      2.52e-01    3.0e-03
  52500      5.43e+00      2.44e-03      2.22e-01    3.0e-03
  52600      6.07e+00      2.96e-02      2.44e-01    3.0e-03
  52700      2.82e+00      2.27e-02      1.13e-01    3.0e-03
  52800      5.87e+00      7.14e-04      2.40e-01    3.0e-03
  52900      3.80e+00      3.59e-02      1.51e-01    3.0e-03
  53000      5.61e+00      3.10e-02      2.24e-01    3.0e-03
  53100      5.88e+00      1.78e-02      2.39e-01    3.0e-03
  53200      5.75e+00      1.65e-02      2.34e-01    3.0e-03
  53300      6.26e+00      5.07e-03      2.56e-01    3.0e-03
  53400      3.36e+00      7.28e-02      1.16e-01    3.0e-03
  53500      3.17e+00      1.03e-02      1.29e-01    3.0e-03
  53600      5.84e+00      2.73e-03      2.39e-01    3.0e-03
  53700      5.22e+00      6.13e-03      2.13e-01    3.0e-03
  53800      3.71e+00      1.09e-02      1.51e-01    3.0e-03
  53900      5.50e+00      1.73e-03      2.25e-01    3.0e-03
  54000      2.51e+00      1.14e-02      1.02e-01    3.0e-03
  54100      5.62e+00      2.16e-03      2.30e-01    3.0e-03
  54200      3.41e+00      8.89e-03      1.39e-01    3.0e-03
  54300      5.89e+00      2.08e-02      2.38e-01    3.0e-03
  54400      5.23e+00      3.42e-03      2.14e-01    3.0e-03
  54500      6.32e+00      1.96e-02      2.56e-01    3.0e-03
  54600      5.85e+00      3.18e-03      2.39e-01    3.0e-03
  54700      6.00e+00      1.97e-02      2.43e-01    3.0e-03
  54800      3.22e+00      3.88e-02      1.25e-01    3.0e-03
  54900      5.74e+00      2.04e-02      2.32e-01    3.0e-03
  55000      5.47e+00      1.49e-02      2.28e-01    2.8e-03
  55100      6.17e+00      2.38e-02      2.56e-01    2.8e-03
  55200      5.50e+00      3.20e-03      2.30e-01    2.8e-03
  55300      5.73e+00      2.41e-02      2.37e-01    2.8e-03
  55400      5.64e+00      5.83e-03      2.36e-01    2.8e-03
  55500      3.17e+00      4.50e-02      1.24e-01    2.8e-03
  55600      3.68e+00      8.01e-02      1.28e-01    2.8e-03
  55700      5.29e+00      7.06e-03      2.21e-01    2.8e-03
  55800      5.43e+00      3.03e-02      2.22e-01    2.8e-03
  55900      5.73e+00      8.74e-03      2.40e-01    2.8e-03
  56000      3.62e+00      6.34e-02      1.35e-01    2.8e-03
  56100      5.19e+00      6.55e-03      2.17e-01    2.8e-03
  56200      2.43e+00      3.69e-02      9.35e-02    2.8e-03
  56300      5.27e+00      3.16e-02      2.15e-01    2.8e-03
  56400      5.76e+00      7.85e-03      2.41e-01    2.8e-03
  56500      6.31e+00      9.02e-02      2.21e-01    2.8e-03
  56600      4.02e+00      4.99e-03      1.68e-01    2.8e-03
  56700      2.63e+00      4.14e-03      1.10e-01    2.8e-03
  56800      3.00e+00      2.19e-02      1.23e-01    2.8e-03
  56900      8.62e+00      5.79e-03      3.61e-01    2.8e-03
  57000      7.24e+00      5.41e-02      2.91e-01    2.8e-03
  57100      3.01e+00      9.83e-03      1.26e-01    2.8e-03
  57200      7.60e+00      2.50e-02      3.16e-01    2.8e-03
  57300      6.42e+00      2.68e-02      2.65e-01    2.8e-03
  57400      8.67e+00      7.76e-03      3.63e-01    2.8e-03
  57500      6.52e+00      2.21e-03      2.73e-01    2.8e-03
  57600      3.63e+00      3.56e-03      1.52e-01    2.8e-03
  57700      3.12e+00      3.63e-03      1.31e-01    2.8e-03
  57800      5.94e+00      3.29e-02      2.46e-01    2.8e-03
  57900      1.09e+01      5.38e-02      4.54e-01    2.8e-03
  58000      3.71e+00      1.09e-02      1.55e-01    2.8e-03
  58100      6.23e+00      4.13e-03      2.61e-01    2.8e-03
  58200      7.53e+00      5.21e-03      3.16e-01    2.8e-03
  58300      8.53e+00      2.24e-02      3.57e-01    2.8e-03
  58400      5.58e+00      3.21e-03      2.34e-01    2.8e-03
  58500      3.04e+00      1.73e-02      1.26e-01    2.8e-03
  58600      1.05e+01      4.81e-02      4.39e-01    2.8e-03
  58700      5.82e+00      4.02e-03      2.44e-01    2.8e-03
  58800      2.87e+00      6.12e-03      1.20e-01    2.8e-03
  58900      5.76e+00      1.62e-03      2.42e-01    2.8e-03
  59000      5.86e+00      7.22e-04      2.46e-01    2.8e-03
  59100      2.65e+00      1.57e-02      1.10e-01    2.8e-03
  59200      3.93e+00      2.24e-02      1.63e-01    2.8e-03
  59300      3.93e+00      5.00e-02      1.56e-01    2.8e-03
  59400      5.64e+00      1.08e-03      2.37e-01    2.8e-03
  59500      2.63e+00      5.47e-04      1.10e-01    2.8e-03
  59600      3.29e+00      2.23e-03      1.38e-01    2.8e-03
  59700      5.89e+00      9.20e-03      2.47e-01    2.8e-03
  59800      5.45e+00      4.13e-04      2.28e-01    2.8e-03
  59900      5.71e+00      3.97e-03      2.39e-01    2.8e-03
  60000      3.15e+00      5.36e-02      1.21e-01    2.7e-03
  60100      5.61e+00      1.36e-02      2.40e-01    2.7e-03
  60200      5.89e+00      2.68e-04      2.53e-01    2.7e-03
  60300      6.34e+00      3.99e-03      2.72e-01    2.7e-03
  60400      3.07e+00      6.54e-03      1.32e-01    2.7e-03
  60500      5.60e+00      3.83e-03      2.41e-01    2.7e-03
  60600      6.52e+00      8.36e-03      2.80e-01    2.7e-03
  60700      6.01e+00      1.62e-02      2.57e-01    2.7e-03
  60800      2.50e+00      1.42e-03      1.07e-01    2.7e-03
  60900      2.91e+00      1.50e-03      1.25e-01    2.7e-03
  61000      4.89e+00      4.37e-04      2.10e-01    2.7e-03
  61100      5.33e+00      2.53e-02      2.25e-01    2.7e-03
  61200      5.97e+00      1.05e-02      2.56e-01    2.7e-03
  61300      2.95e+00      6.75e-03      1.27e-01    2.7e-03
  61400      2.38e+00      6.25e-03      1.02e-01    2.7e-03
  61500      5.61e+00      3.10e-03      2.41e-01    2.7e-03
  61600      5.61e+00      3.88e-02      2.32e-01    2.7e-03
  61700      3.48e+00      2.40e-02      1.47e-01    2.7e-03
  61800      5.68e+00      4.59e-02      2.31e-01    2.7e-03
  61900      5.76e+00      2.37e-03      2.48e-01    2.7e-03
  62000      5.62e+00      3.69e-03      2.42e-01    2.7e-03
  62100      5.61e+00      2.20e-03      2.41e-01    2.7e-03
  62200      5.52e+00      3.16e-03      2.37e-01    2.7e-03
  62300      3.03e+00      1.77e-02      1.29e-01    2.7e-03
  62400      5.43e+00      7.10e-03      2.33e-01    2.7e-03
  62500      5.22e+00      7.11e-03      2.24e-01    2.7e-03
  62600      2.84e+00      1.16e-02      1.22e-01    2.7e-03
  62700      5.90e+00      1.93e-02      2.52e-01    2.7e-03
  62800      5.86e+00      4.57e-02      2.40e-01    2.7e-03
  62900      3.38e+00      4.42e-02      1.36e-01    2.7e-03
  63000      5.68e+00      1.55e-02      2.43e-01    2.7e-03
  63100      5.26e+00      2.56e-03      2.26e-01    2.7e-03
  63200      5.62e+00      3.09e-03      2.42e-01    2.7e-03
  63300      3.17e+00      3.84e-04      1.36e-01    2.7e-03
  63400      5.21e+00      4.52e-03      2.24e-01    2.7e-03
  63500      2.87e+00      1.62e-02      1.22e-01    2.7e-03
  63600      5.18e+00      3.43e-02      2.15e-01    2.7e-03
  63700      5.57e+00      1.70e-02      2.38e-01    2.7e-03
  63800      5.55e+00      6.92e-03      2.38e-01    2.7e-03
  63900      6.07e+00      1.69e-02      2.59e-01    2.7e-03
  64000      3.54e+00      6.08e-03      1.52e-01    2.7e-03
  64100      5.67e+00      1.27e-02      2.43e-01    2.7e-03
  64200      5.31e+00      1.20e-03      2.28e-01    2.7e-03
  64300      5.43e+00      7.66e-05      2.33e-01    2.7e-03
  64400      3.55e+00      1.25e-02      1.52e-01    2.7e-03
  64500      4.77e+00      4.06e-03      2.05e-01    2.7e-03
  64600      5.36e+00      1.88e-02      2.28e-01    2.7e-03
  64700      5.44e+00      2.69e-03      2.34e-01    2.7e-03
  64800      2.82e+00      7.59e-03      1.21e-01    2.7e-03
  64900      5.46e+00      8.00e-03      2.34e-01    2.7e-03
  65000      5.40e+00      1.93e-03      2.38e-01    2.6e-03
  65100      4.79e+00      4.31e-03      2.11e-01    2.6e-03
  65200      5.97e+00      1.51e-03      2.64e-01    2.6e-03
  65300      3.25e+00      8.76e-03      1.43e-01    2.6e-03
  65400      2.35e+00      1.63e-04      1.03e-01    2.6e-03
  65500      4.83e+00      4.92e-03      2.13e-01    2.6e-03
  65600      2.32e+00      1.73e-02      1.00e-01    2.6e-03
  65700      5.24e+00      1.17e-02      2.30e-01    2.6e-03
  65800      4.71e+00      6.23e-03      2.07e-01    2.6e-03
  65900      5.99e+00      4.47e-02      2.59e-01    2.6e-03
  66000      2.84e+00      2.04e-02      1.23e-01    2.6e-03
  66100      5.52e+00      3.69e-03      2.44e-01    2.6e-03
  66200      2.94e+00      3.01e-03      1.30e-01    2.6e-03
  66300      5.08e+00      8.88e-03      2.24e-01    2.6e-03
  66400      5.50e+00      1.27e-02      2.41e-01    2.6e-03
  66500      5.10e+00      1.11e-02      2.24e-01    2.6e-03
  66600      2.85e+00      7.00e-03      1.25e-01    2.6e-03
  66700      5.20e+00      3.38e-03      2.29e-01    2.6e-03
  66800      9.43e+00      1.02e-02      4.16e-01    2.6e-03
  66900      5.34e+00      9.14e-03      2.35e-01    2.6e-03
  67000      5.28e+00      1.57e-02      2.31e-01    2.6e-03
  67100      3.33e+00      4.98e-03      1.47e-01    2.6e-03
  67200      5.40e+00      7.75e-03      2.38e-01    2.6e-03
  67300      5.34e+00      2.45e-02      2.32e-01    2.6e-03
  67400      4.88e+00      2.77e-02      2.10e-01    2.6e-03
  67500      5.63e+00      2.03e-02      2.46e-01    2.6e-03
  67600      5.33e+00      8.10e-03      2.35e-01    2.6e-03
  67700      5.61e+00      6.77e-03      2.47e-01    2.6e-03
  67800      5.45e+00      3.03e-02      2.34e-01    2.6e-03
  67900      5.99e+00      2.60e-02      2.60e-01    2.6e-03
  68000      4.91e+00      6.34e-03      2.16e-01    2.6e-03
  68100      3.30e+00      3.51e-02      1.39e-01    2.6e-03
  68200      5.25e+00      3.56e-03      2.32e-01    2.6e-03
  68300      3.10e+00      9.56e-03      1.36e-01    2.6e-03
  68400      5.57e+00      1.19e-02      2.45e-01    2.6e-03
  68500      2.56e+00      1.44e-02      1.11e-01    2.6e-03
  68600      5.26e+00      8.23e-03      2.31e-01    2.6e-03
  68700      3.90e+00      1.96e-02      1.70e-01    2.6e-03
  68800      3.85e+00      2.72e-02      1.66e-01    2.6e-03
  68900      5.52e+00      6.63e-03      2.43e-01    2.6e-03
  69000      6.10e+00      7.90e-03      2.69e-01    2.6e-03
  69100      6.64e+00      1.07e-01      2.21e-01    2.6e-03
  69200      5.35e+00      1.17e-02      2.35e-01    2.6e-03
  69300      4.87e+00      5.21e-04      2.15e-01    2.6e-03
  69400      2.58e+00      3.78e-02      1.04e-01    2.6e-03
  69500      5.26e+00      8.15e-03      2.31e-01    2.6e-03
  69600      6.30e+00      1.63e-02      2.76e-01    2.6e-03
  69700      5.56e+00      5.40e-03      2.45e-01    2.6e-03
  69800      5.24e+00      4.25e-03      2.31e-01    2.6e-03
  69900      4.99e+00      6.06e-03      2.20e-01    2.6e-03
  70000      2.26e+00      6.88e-03      1.02e-01    2.4e-03
  70100      5.10e+00      1.19e-02      2.30e-01    2.4e-03
  70200      2.45e+00      8.77e-03      1.10e-01    2.4e-03
  70300      5.04e+00      5.42e-03      2.28e-01    2.4e-03
  70400      5.14e+00      3.88e-03      2.32e-01    2.4e-03
  70500      5.42e+00      2.80e-02      2.39e-01    2.4e-03
  70600      5.21e+00      2.31e-02      2.32e-01    2.4e-03
  70700      2.75e+00      1.05e-02      1.24e-01    2.4e-03
  70800      5.34e+00      2.57e-02      2.37e-01    2.4e-03
  70900      2.07e+00      5.23e-03      9.36e-02    2.4e-03
  71000      5.03e+00      1.35e-03      2.28e-01    2.4e-03
  71100      5.44e+00      5.49e-03      2.46e-01    2.4e-03
  71200      2.75e+00      8.63e-03      1.24e-01    2.4e-03
  71300      4.04e+00      8.59e-02      1.47e-01    2.4e-03
  71400      2.63e+00      1.80e-02      1.17e-01    2.4e-03
  71500      2.10e+00      8.32e-03      9.45e-02    2.4e-03
  71600      2.78e+00      2.12e-02      1.23e-01    2.4e-03
  71700      5.45e+00      2.48e-03      2.47e-01    2.4e-03
  71800      5.59e+00      4.81e-03      2.53e-01    2.4e-03
  71900      4.92e+00      9.41e-03      2.22e-01    2.4e-03
  72000      5.26e+00      1.97e-03      2.38e-01    2.4e-03
  72100      6.02e+00      2.11e-02      2.70e-01    2.4e-03
  72200      6.02e+00      3.33e-03      2.72e-01    2.4e-03
  72300      3.08e+00      2.12e-02      1.37e-01    2.4e-03
  72400      5.70e+00      1.20e-02      2.57e-01    2.4e-03
  72500      5.19e+00      1.17e-02      2.34e-01    2.4e-03
  72600      2.29e+00      9.61e-03      1.03e-01    2.4e-03
  72700      5.28e+00      4.54e-03      2.39e-01    2.4e-03
  72800      6.36e+00      9.94e-03      2.87e-01    2.4e-03
  72900      5.38e+00      1.39e-03      2.44e-01    2.4e-03
  73000      5.25e+00      4.31e-02      2.23e-01    2.4e-03
  73100      5.32e+00      5.68e-03      2.41e-01    2.4e-03
  73200      4.74e+00      7.33e-03      2.14e-01    2.4e-03
  73300      4.79e+00      1.36e-02      2.15e-01    2.4e-03
  73400      5.83e+00      2.20e-02      2.60e-01    2.4e-03
  73500      2.69e+00      2.55e-03      1.22e-01    2.4e-03
  73600      4.98e+00      7.44e-03      2.25e-01    2.4e-03
  73700      2.67e+00      1.14e-02      1.20e-01    2.4e-03
