#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  43200      3.06e+00      2.07e-02      1.17e-01    3.3e-03
  43300      6.67e+00      3.77e-02      2.54e-01    3.3e-03
  43400      3.13e+00      7.88e-03      1.21e-01    3.3e-03
  43500      6.16e+00      3.85e-03      2.39e-01    3.3e-03
  43600      7.66e+00      1.47e-03      2.97e-01    3.3e-03
  43700      2.74e+00      1.07e-03      1.06e-01    3.3e-03
  43800      6.69e+00      1.57e-03      2.60e-01    3.3e-03
  43900      6.07e+00      1.77e-02      2.34e-01    3.3e-03
  44000      1.49e+01      2.40e-01      5.36e-01    3.3e-03
  44100      8.28e+00      2.25e-02      3.20e-01    3.3e-03
  44200      4.76e+00      7.31e-03      1.85e-01    3.3e-03
  44300      6.87e+00      1.48e-02      2.66e-01    3.3e-03
  44400      6.74e+00      2.43e-03      2.61e-01    3.3e-03
  44500      1.02e+01      6.68e-02      3.92e-01    3.3e-03
  44600      6.73e+00      2.97e-02      2.58e-01    3.3e-03
  44700      6.42e+00      5.69e-02      2.38e-01    3.3e-03
  44800      6.21e+00      1.69e-02      2.40e-01    3.3e-03
  44900      7.45e+00      4.75e-03      2.89e-01    3.3e-03
  45000      7.49e+00      2.49e-03      2.98e-01    3.2e-03
  45100      5.38e+00      1.49e-01      1.61e-01    3.2e-03
  45200      6.61e+00      6.39e-04      2.63e-01    3.2e-03
  45300      6.01e+00      6.97e-04      2.39e-01    3.2e-03
  45400      8.54e+00      3.11e-02      3.37e-01    3.2e-03
  45500      3.28e+00      2.01e-02      1.29e-01    3.2e-03
  45600      4.55e+00      6.61e-02      1.70e-01    3.2e-03
  45700      6.65e+00      6.12e-02      2.50e-01    3.2e-03
  45800      5.79e+00      1.07e-02      2.30e-01    3.2e-03
  45900      5.62e+00      2.68e-02      2.21e-01    3.2e-03
  46000      3.46e+00      1.34e-02      1.37e-01    3.2e-03
  46100      3.58e+00      5.76e-03      1.42e-01    3.2e-03
  46200      3.81e+00      1.48e-02      1.51e-01    3.2e-03
  46300      6.59e+00      5.63e-02      2.50e-01    3.2e-03
  46400      9.82e+00      2.24e-02      3.91e-01    3.2e-03
  46500      7.08e+00      1.26e-02      2.81e-01    3.2e-03
  46600      4.74e+00      9.26e-03      1.88e-01    3.2e-03
  46700      6.09e+00      5.78e-03      2.42e-01    3.2e-03
  46800      3.09e+00      1.51e-03      1.23e-01    3.2e-03
  46900      6.17e+00      3.51e-02      2.41e-01    3.2e-03
  47000      6.55e+00      2.22e-02      2.59e-01    3.2e-03
  47100      3.46e+00      1.31e-02      1.37e-01    3.2e-03
  47200      1.05e+01      8.83e-02      4.15e-01    3.2e-03
  47300      6.65e+00      1.07e-04      2.65e-01    3.2e-03
  47400      6.13e+00      3.21e-02      2.40e-01    3.2e-03
  47500      6.37e+00      1.25e-02      2.53e-01    3.2e-03
  47600      1.00e+01      1.36e-02      4.00e-01    3.2e-03
  47700      6.95e+00      3.15e-02      2.73e-01    3.2e-03
  47800      7.12e+00      4.22e-02      2.77e-01    3.2e-03
  47900      5.68e+00      4.67e-03      2.26e-01    3.2e-03
  48000      7.37e+00      6.63e-03      2.93e-01    3.2e-03
  48100      6.07e+00      8.62e-03      2.41e-01    3.2e-03
  48200      6.09e+00      1.16e-02      2.42e-01    3.2e-03
  48300      6.30e+00      2.84e-02      2.48e-01    3.2e-03
  48400      9.59e+00      2.04e-02      3.82e-01    3.2e-03
  48500      3.22e+00      2.99e-02      1.25e-01    3.2e-03
  48600      8.25e+00      1.21e-02      3.28e-01    3.2e-03
  48700      3.30e+00      1.28e-02      1.31e-01    3.2e-03
  48800      6.85e+00      2.68e-03      2.73e-01    3.2e-03
  48900      6.85e+00      3.19e-02      2.69e-01    3.2e-03
  49000      5.47e+00      1.67e-02      2.17e-01    3.2e-03
  49100      5.28e+00      6.30e-03      2.10e-01    3.2e-03
  49200      9.60e+00      5.61e-02      3.80e-01    3.2e-03
  49300      8.74e+00      1.16e-01      3.07e-01    3.2e-03
  49400      5.70e+00      3.49e-03      2.27e-01    3.2e-03
  49500      6.18e+00      1.74e-02      2.45e-01    3.2e-03
  49600      6.02e+00      1.69e-02      2.39e-01    3.2e-03
  49700      9.42e+00      6.07e-02      3.73e-01    3.2e-03
  49800      3.45e+00      2.31e-02      1.36e-01    3.2e-03
  49900      2.91e+00      1.82e-02      1.15e-01    3.2e-03
  50000      5.64e+00      2.92e-02      2.26e-01    3.0e-03
  50100      5.68e+00      9.83e-05      2.32e-01    3.0e-03
  50200      5.85e+00      1.09e-02      2.38e-01    3.0e-03
  50300      5.41e+00      4.67e-03      2.21e-01    3.0e-03
  50400      5.19e+00      5.23e-03      2.12e-01    3.0e-03
  50500      5.57e+00      1.68e-02      2.26e-01    3.0e-03
  50600      5.72e+00      1.65e-03      2.34e-01    3.0e-03
  50700      3.03e+00      4.43e-03      1.24e-01    3.0e-03
  50800      3.08e+00      1.37e-02      1.25e-01    3.0e-03
  50900      6.69e+00      7.85e-02      2.46e-01    3.0e-03
  51000      6.25e+00      5.24e-02      2.43e-01    3.0e-03
  51100      2.75e+00      1.05e-02      1.12e-01    3.0e-03
  51200      1.97e+01      2.54e-01      7.63e-01    3.0e-03
  51300      5.75e+00      1.66e-03      2.35e-01    3.0e-03
  51400      7.28e+00      3.29e-02      2.93e-01    3.0e-03
  51500      3.34e+00      8.79e-03      1.36e-01    3.0e-03
  51600      5.69e+00      5.08e-03      2.32e-01    3.0e-03
  51700      6.31e+00      1.20e-02      2.57e-01    3.0e-03
  51800      5.59e+00      1.14e-02      2.28e-01    3.0e-03
  51900      5.99e+00      4.34e-02      2.36e-01    3.0e-03
  52000      2.80e+00      8.72e-04      1.14e-01    3.0e-03
  52100      1.11e+01      1.51e-02      4.53e-01    3.0e-03
  52200      6.90e+00      4.32e-03      2.82e-01    3.0e-03
  52300      6.58e+00      3.63e-02      2.63e-01    3.0e-03
  52400      5.91e+00      6.65e-03      2.41e-01    3.0e-03
  52500      5.83e+00      9.65e-03      2.38e-01    3.0e-03
  52600      6.48e+00      3.26e-02      2.60e-01    3.0e-03
  52700      2.50e+00      2.11e-02      1.00e-01    3.0e-03
  52800      3.05e+00      9.23e-03      1.24e-01    3.0e-03
  52900      5.97e+00      9.86e-05      2.44e-01    3.0e-03
  53000      6.27e+00      1.51e-02      2.55e-01    3.0e-03
  53100      2.35e+00      1.45e-02      9.48e-02    3.0e-03
  53200      5.96e+00      9.87e-03      2.43e-01    3.0e-03
  53300      5.55e+00      2.79e-02      2.23e-01    3.0e-03
  53400      6.85e+00      1.05e-02      2.79e-01    3.0e-03
  53500      2.63e+00      4.64e-03      1.07e-01    3.0e-03
  53600      3.33e+00      9.81e-03      1.35e-01    3.0e-03
  53700      5.91e+00      6.71e-03      2.41e-01    3.0e-03
  53800      3.23e+00      1.67e-02      1.31e-01    3.0e-03
  53900      6.02e+00      5.85e-03      2.46e-01    3.0e-03
  54000      6.98e+00      8.56e-04      2.85e-01    3.0e-03
  54100      1.07e+01      5.02e-03      4.36e-01    3.0e-03
  54200      5.51e+00      1.60e-02      2.24e-01    3.0e-03
  54300      3.20e+00      1.74e-02      1.29e-01    3.0e-03
  54400      5.63e+00      1.05e-02      2.30e-01    3.0e-03
  54500      6.12e+00      2.79e-02      2.46e-01    3.0e-03
  54600      5.68e+00      1.37e-02      2.31e-01    3.0e-03
  54700      4.00e+00      8.10e-02      1.41e-01    3.0e-03
  54800      6.57e+00      5.23e-03      2.68e-01    3.0e-03
  54900      3.17e+00      2.35e-02      1.27e-01    3.0e-03
  55000      5.10e+00      1.60e-02      2.12e-01    2.8e-03
  55100      6.09e+00      8.72e-03      2.55e-01    2.8e-03
  55200      5.35e+00      6.52e-03      2.24e-01    2.8e-03
  55300      2.44e+00      2.46e-02      9.90e-02    2.8e-03
  55400      5.92e+00      3.76e-02      2.41e-01    2.8e-03
  55500      5.90e+00      2.74e-02      2.43e-01    2.8e-03
  55600      1.00e+01      1.20e-01      4.08e-01    2.8e-03
  55700      5.84e+00      2.18e-03      2.45e-01    2.8e-03
  55800      5.43e+00      1.46e-02      2.26e-01    2.8e-03
  55900      5.28e+00      1.61e-02      2.20e-01    2.8e-03
  56000      5.33e+00      4.49e-03      2.23e-01    2.8e-03
  56100      2.69e+00      2.55e-02      1.09e-01    2.8e-03
  56200      9.72e+00      9.01e-02      4.01e-01    2.8e-03
  56300      2.88e+00      9.49e-03      1.20e-01    2.8e-03
  56400      2.64e+00      2.95e-02      1.06e-01    2.8e-03
  56500      5.83e+00      3.61e-03      2.44e-01    2.8e-03
  56600      5.28e+00      6.87e-03      2.21e-01    2.8e-03
  56700      5.83e+00      1.81e-02      2.43e-01    2.8e-03
  56800      5.56e+00      8.95e-03      2.33e-01    2.8e-03
  56900      6.14e+00      4.17e-03      2.57e-01    2.8e-03
  57000      5.63e+00      2.09e-02      2.33e-01    2.8e-03
  57100      5.91e+00      7.21e-03      2.47e-01    2.8e-03
  57200      3.06e+00      4.55e-02      1.18e-01    2.8e-03
  57300      6.17e+00      7.82e-03      2.58e-01    2.8e-03
  57400      5.36e+00      2.77e-03      2.25e-01    2.8e-03
  57500      5.49e+00      2.81e-03      2.30e-01    2.8e-03
  57600      2.89e+00      2.75e-02      1.17e-01    2.8e-03
  57700      5.69e+00      2.99e-02      2.33e-01    2.8e-03
  57800      9.55e+00      3.78e-02      3.99e-01    2.8e-03
  57900      8.67e+00      1.07e-02      3.63e-01    2.8e-03
  58000      5.55e+00      3.63e-02      2.25e-01    2.8e-03
  58100      7.95e+00      1.38e-01      2.48e-01    2.8e-03
  58200      6.08e+00      2.53e-03      2.55e-01    2.8e-03
  58300      5.91e+00      6.67e-03      2.47e-01    2.8e-03
  58400      2.83e+00      8.74e-03      1.18e-01    2.8e-03
  58500      5.25e+00      4.12e-03      2.20e-01    2.8e-03
  58600      5.91e+00      1.14e-02      2.47e-01    2.8e-03
  58700      2.86e+00      7.41e-03      1.20e-01    2.8e-03
  58800      5.60e+00      1.63e-03      2.35e-01    2.8e-03
  58900      2.90e+00      7.82e-03      1.21e-01    2.8e-03
  59000      3.78e+00      8.37e-03      1.58e-01    2.8e-03
  59100      5.28e+00      5.02e-03      2.21e-01    2.8e-03
  59200      5.09e+00      1.29e-02      2.12e-01    2.8e-03
  59300      3.55e+00      1.30e-02      1.48e-01    2.8e-03
  59400      7.50e+00      7.50e-03      3.14e-01    2.8e-03
  59500      5.74e+00      5.25e-02      2.25e-01    2.8e-03
  59600      3.40e+00      4.98e-02      1.32e-01    2.8e-03
  59700      5.83e+00      1.88e-03      2.44e-01    2.8e-03
  59800      5.70e+00      2.85e-03      2.39e-01    2.8e-03
  59900      3.30e+00      3.31e-03      1.38e-01    2.8e-03
  60000      5.21e+00      3.97e-03      2.24e-01    2.7e-03
  60100      2.49e+00      2.49e-02      1.03e-01    2.7e-03
  60200      8.91e+00      4.68e-03      3.83e-01    2.7e-03
  60300      6.39e+00      5.63e-03      2.74e-01    2.7e-03
  60400      2.35e+00      4.90e-03      1.01e-01    2.7e-03
  60500      5.87e+00      4.73e-02      2.39e-01    2.7e-03
  60600      6.80e+00      1.53e-02      2.91e-01    2.7e-03
  60700      3.57e+00      4.47e-03      1.54e-01    2.7e-03
  60800      3.03e+00      1.20e-02      1.30e-01    2.7e-03
  60900      5.47e+00      2.45e-02      2.31e-01    2.7e-03
  61000      6.23e+00      4.24e-02      2.58e-01    2.7e-03
  61100      3.26e+00      6.34e-02      1.20e-01    2.7e-03
  61200      5.35e+00      1.84e-02      2.28e-01    2.7e-03
  61300      3.10e+00      2.25e-02      1.31e-01    2.7e-03
  61400      6.29e+00      7.76e-03      2.70e-01    2.7e-03
  61500      3.51e+00      7.19e-02      1.26e-01    2.7e-03
  61600      5.82e+00      1.19e-02      2.49e-01    2.7e-03
  61700      6.35e+00      6.89e-02      2.46e-01    2.7e-03
  61800      5.70e+00      4.23e-02      2.34e-01    2.7e-03
  61900      2.40e+00      5.76e-03      1.03e-01    2.7e-03
  62000      5.18e+00      1.43e-02      2.21e-01    2.7e-03
  62100      5.08e+00      4.77e-03      2.18e-01    2.7e-03
  62200      2.97e+00      2.52e-02      1.25e-01    2.7e-03
  62300      6.80e+00      2.89e-02      2.88e-01    2.7e-03
  62400      6.00e+00      1.02e-02      2.57e-01    2.7e-03
  62500      9.64e+00      2.77e-02      4.14e-01    2.7e-03
  62600      5.97e+00      1.11e-03      2.57e-01    2.7e-03
  62700      2.35e+00      1.70e-02      9.90e-02    2.7e-03
  62800      5.49e+00      7.59e-03      2.36e-01    2.7e-03
  62900      2.09e+00      3.31e-03      8.98e-02    2.7e-03
  63000      5.39e+00      1.42e-02      2.30e-01    2.7e-03
  63100      3.72e+00      7.11e-02      1.38e-01    2.7e-03
  63200      5.14e+00      1.04e-03      2.21e-01    2.7e-03
  63300      5.13e+00      2.59e-05      2.21e-01    2.7e-03
  63400      6.36e+00      5.38e-03      2.73e-01    2.7e-03
  63500      2.84e+00      1.84e-03      1.22e-01    2.7e-03
  63600      2.41e+00      6.33e-03      1.03e-01    2.7e-03
  63700      6.18e+00      7.37e-03      2.66e-01    2.7e-03
  63800      5.58e+00      5.67e-02      2.19e-01    2.7e-03
  63900      4.76e+00      1.03e-02      2.04e-01    2.7e-03
  64000      5.12e+00      6.12e-03      2.20e-01    2.7e-03
  64100      5.22e+00      5.27e-03      2.24e-01    2.7e-03
  64200      7.22e+00      1.00e-01      2.59e-01    2.7e-03
  64300      3.38e+00      4.30e-02      1.37e-01    2.7e-03
  64400      5.39e+00      4.64e-04      2.32e-01    2.7e-03
  64500      5.01e+00      7.16e-03      2.15e-01    2.7e-03
  64600      5.09e+00      2.51e-02      2.14e-01    2.7e-03
  64700      5.80e+00      1.34e-02      2.48e-01    2.7e-03
  64800      5.49e+00      6.57e-03      2.36e-01    2.7e-03
  64900      5.56e+00      1.43e-02      2.38e-01    2.7e-03
  65000      6.48e+00      2.50e-03      2.86e-01    2.6e-03
  65100      4.04e+00      2.67e-02      1.75e-01    2.6e-03
  65200      2.77e+00      1.02e-02      1.21e-01    2.6e-03
  65300      2.68e+00      4.15e-03      1.18e-01    2.6e-03
  65400      2.66e+00      3.06e-03      1.17e-01    2.6e-03
  65500      5.31e+00      6.92e-03      2.34e-01    2.6e-03
  65600      6.01e+00      5.14e-02      2.49e-01    2.6e-03
  65700      4.92e+00      5.62e-03      2.17e-01    2.6e-03
  65800      1.03e+01      1.46e-01      4.37e-01    2.6e-03
  65900      5.30e+00      8.54e-03      2.33e-01    2.6e-03
  66000      2.52e+00      2.36e-03      1.11e-01    2.6e-03
  66100      5.12e+00      3.10e-03      2.26e-01    2.6e-03
  66200      5.06e+00      2.06e-03      2.23e-01    2.6e-03
  66300      2.52e+00      1.80e-02      1.09e-01    2.6e-03
  66400      2.33e+00      1.42e-02      1.01e-01    2.6e-03
  66500      4.97e+00      2.31e-02      2.17e-01    2.6e-03
  66600      6.46e+00      1.88e-02      2.83e-01    2.6e-03
  66700      5.17e+00      1.86e-03      2.28e-01    2.6e-03
  66800      5.68e+00      3.79e-03      2.50e-01    2.6e-03
  66900      3.12e+00      3.27e-03      1.38e-01    2.6e-03
  67000      6.24e+00      7.84e-03      2.75e-01    2.6e-03
  67100      5.46e+00      6.42e-03      2.41e-01    2.6e-03
  67200      2.98e+00      1.72e-02      1.30e-01    2.6e-03
  67300      6.49e+00      1.17e-02      2.85e-01    2.6e-03
  67400      5.48e+00      4.63e-03      2.42e-01    2.6e-03
  67500      5.07e+00      9.80e-03      2.23e-01    2.6e-03
  67600      5.62e+00      3.29e-03      2.48e-01    2.6e-03
  67700      5.11e+00      1.59e-03      2.25e-01    2.6e-03
  67800      4.70e+00      4.06e-03      2.07e-01    2.6e-03
  67900      2.45e+00      1.13e-02      1.07e-01    2.6e-03
  68000      3.11e+00      6.05e-03      1.37e-01    2.6e-03
  68100      5.93e+00      2.02e-03      2.62e-01    2.6e-03
  68200      6.47e+00      4.04e-02      2.76e-01    2.6e-03
  68300      3.30e+00      1.17e-03      1.45e-01    2.6e-03
  68400      2.32e+00      3.78e-03      1.02e-01    2.6e-03
  68500      4.98e+00      9.54e-03      2.19e-01    2.6e-03
  68600      9.01e+00      2.63e-02      3.97e-01    2.6e-03
  68700      5.44e+00      1.37e-02      2.39e-01    2.6e-03
  68800      9.28e+00      4.62e-02      4.07e-01    2.6e-03
  68900      5.75e+00      2.04e-02      2.51e-01    2.6e-03
  69000      5.13e+00      3.63e-03      2.26e-01    2.6e-03
  69100      6.40e+00      2.14e-02      2.80e-01    2.6e-03
  69200      5.05e+00      1.36e-03      2.23e-01    2.6e-03
  69300      4.86e+00      2.76e-03      2.14e-01    2.6e-03
  69400      5.06e+00      4.98e-03      2.23e-01    2.6e-03
  69500      5.60e+00      1.80e-02      2.45e-01    2.6e-03
  69600      5.11e+00      3.16e-03      2.25e-01    2.6e-03
  69700      5.17e+00      1.76e-02      2.26e-01    2.6e-03
  69800      7.37e+00      4.63e-03      3.25e-01    2.6e-03
  69900      7.50e+00      4.57e-02      3.20e-01    2.6e-03
  70000      7.66e+00      8.97e-02      3.02e-01    2.4e-03
  70100      4.90e+00      3.42e-03      2.22e-01    2.4e-03
  70200      5.45e+00      7.15e-03      2.46e-01    2.4e-03
  70300      5.12e+00      1.47e-02      2.30e-01    2.4e-03
  70400      5.36e+00      2.94e-03      2.43e-01    2.4e-03
  70500      5.50e+00      1.67e-02      2.47e-01    2.4e-03
  70600      3.30e+00      1.73e-02      1.48e-01    2.4e-03
  70700      4.98e+00      6.99e-03      2.25e-01    2.4e-03
  70800      3.53e+00      9.43e-03      1.59e-01    2.4e-03
  70900      6.03e+00      7.63e-04      2.73e-01    2.4e-03
  71000      5.40e+00      1.48e-02      2.43e-01    2.4e-03
  71100      5.58e+00      2.01e-03      2.52e-01    2.4e-03
  71200      4.79e+00      4.77e-03      2.17e-01    2.4e-03
  71300      5.13e+00      1.59e-04      2.32e-01    2.4e-03
  71400      4.82e+00      5.01e-03      2.18e-01    2.4e-03
  71500      5.29e+00      2.97e-02      2.33e-01    2.4e-03
  71600      4.83e+00      1.29e-02      2.17e-01    2.4e-03
  71700      5.07e+00      1.46e-02      2.28e-01    2.4e-03
  71800      5.33e+00      4.08e-02      2.29e-01    2.4e-03
  71900      4.87e+00      1.36e-02      2.19e-01    2.4e-03
  72000      4.85e+00      1.71e-03      2.19e-01    2.4e-03
  72100      6.03e+00      5.73e-02      2.50e-01    2.4e-03
  72200      4.90e+00      2.43e-02      2.19e-01    2.4e-03
  72300      3.23e+00      4.03e-02      1.37e-01    2.4e-03
  72400      2.59e+00      2.77e-02      1.12e-01    2.4e-03
  72500      4.93e+00      5.84e-03      2.23e-01    2.4e-03
  72600      3.71e+00      3.49e-02      1.62e-01    2.4e-03
  72700      5.69e+00      3.21e-03      2.57e-01    2.4e-03
  72800      5.14e+00      8.77e-03      2.32e-01    2.4e-03
  72900      5.05e+00      3.76e-03      2.28e-01    2.4e-03
  73000      3.08e+00      5.67e-03      1.39e-01    2.4e-03
  73100      5.27e+00      8.29e-03      2.38e-01    2.4e-03
  73200      4.95e+00      6.45e-03      2.24e-01    2.4e-03
  73300      5.91e+00      2.94e-03      2.67e-01    2.4e-03
  73400      2.74e+00      9.55e-03      1.23e-01    2.4e-03
  73500      2.28e+00      9.21e-03      1.02e-01    2.4e-03
  73600      4.73e+00      3.45e-03      2.14e-01    2.4e-03
  73700      4.86e+00      9.96e-04      2.20e-01    2.4e-03
